SMILES,MW,LogP,TPSA,HBA,HBD,cluster,x_umap,y_umap,Cluster_ID
C[C@]12CCC3C(CC[C@]4(O)C[C@@H](O)CC[C@]34C=O)[C@@]1(O)CCC2C1=CC(=O)OC1,404.5030000000002,1.8981999999999997,104.06000000000002,6,3,453,0.8287735,5.97808,453
CN1CCC[C@H]1c1cccnc1.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,462.4080000000002,-2.396899999999995,246.24999999999997,10,8,152,1.5663246,1.2621044,152
CCCCCC(=O)O[C@]1(C(C)=O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C,428.6130000000003,5.969600000000007,60.440000000000005,4,0,452,0.15981205,5.8480964,452
O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+].[Na+].[Na+],550.0860000000001,-13.384900000000005,272.86,15,4,451,4.9345555,5.298425,451
CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12,564.6850000000003,5.010700000000004,116.91000000000001,6,2,151,1.4239998,1.1601251,151
CC(=O)N1CCN(c2ccc(OCC3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,531.4400000000003,4.2058000000000035,69.06,7,0,450,1.9078901,-2.9431484,450
O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12,416.50400000000013,1.0168999999999988,90.59,5,2,150,7.2114587,9.612988,150
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,645.6800000000001,-1.1119999999999959,220.25999999999996,13,4,149,7.1336513,9.457613,149
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)C6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)C6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,764.9500000000003,3.2473000000000027,182.83,13,5,49,0.89924157,5.9123654,49
C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@](C)(O1)[C@@H](OC(C)=O)[C@@H](O)C1C(C)(C)CC[C@H](O)[C@@]12C,410.5070000000002,1.5198999999999996,113.29000000000002,7,3,449,0.48092678,6.3141923,449
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12,396.4870000000001,4.354000000000004,60.89,6,0,2,7.633553,4.1856923,2
CC(=O)Oc1ccc2c(c1)CCC1C2CC[C@@]2(C)C1CC[C@@H]2OC(C)=O,356.4620000000001,4.399700000000004,52.6,4,0,448,0.095314905,5.085226,448
CNC(C)C(=O)c1ccccc1.Cl,199.681,1.8989999999999996,29.1,2,1,148,4.7421017,-2.0194273,148
CCOC(=O)C(Cc1ccc(O)cc1)NC(C)=O,251.282,1.0025,75.63,4,2,447,6.7243695,-0.05049322,447
CCCCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C.[Cl-],464.1310000000002,3.3446000000000025,63.60000000000001,3,1,147,6.384059,1.553136,147
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(OC=O)c3ccccc3)C2SC1,490.5230000000002,-0.04490000000000022,156.60999999999999,11,2,48,7.196416,9.536986,48
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3C2C[C@@H]1CC1NCCc2cc(OC)c(OC)cc21,480.6490000000003,4.943400000000004,52.19000000000001,6,1,109,0.44451883,2.0912836,109
C[C@H](CCC(=O)O)[C@H]1CCC2C3C(=O)CC4CC(=O)CC[C@]4(C)C3CC(=O)[C@@]21C,402.53100000000023,4.073300000000003,88.50999999999999,4,1,121,0.5663871,5.1897926,121
C[C@H](CCC(=O)O)[C@H]1CCC2C3C(CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,392.58000000000015,4.477900000000006,77.76,3,3,143,0.5871264,5.2449036,143
Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(OC=O)c3ccccc3)C2SC1.[Na+],512.5050000000002,-4.375599999999997,159.44,12,1,43,7.2167454,9.553093,43
Nc1ccn(C2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,243.21900000000002,-2.562999999999999,130.83,8,4,146,4.8402715,5.307042,146
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,471.5460000000003,-0.7283199999999992,163.32999999999998,12,2,119,7.173741,9.5004425,119
Cc1cc(Nc2ccccc2C(=O)O)ccc1Cl,261.70799999999997,4.090220000000002,49.33,2,2,446,5.0451207,-1.8435067,446
Nc1ccn(C2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,243.21900000000002,-2.562999999999999,130.83,8,4,146,4.7994514,5.2723236,146
CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1OC2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,751.0110000000003,6.1880000000000095,161.21,10,4,145,1.6690139,6.3633714,145
CC1OC1P(=O)([O-])[O-].[Ca+2],176.121,-1.7358999999999998,75.72,4,0,445,4.3090816,4.8989663,445
CC12CCC3c4ccc(OCc5ccccc5)cc4CCC3C1C[C@@H](O)[C@@H]2O,378.5120000000001,4.453400000000005,49.69,3,2,444,0.06269997,4.970233,444
CSCCC(NC=O)C(=O)NC(C)C(=O)O,248.304,-0.5565999999999998,95.5,4,3,443,6.9709735,0.16237998,443
CCCCCC(C)N.O=S(=O)(O)O,213.299,1.2611,100.62,3,3,144,6.05249,0.86581737,144
C#C[C@]1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CC[C@@]21C,298.42600000000004,3.636600000000003,37.3,2,1,442,0.10229609,5.5685673,442
O=c1[nH]c(=O)n(C2C[C@@H](O)[C@@H](CO)O2)cc1F,246.194,-1.6835999999999998,104.55000000000001,6,3,441,4.773203,5.1527205,441
CC(=O)OCC(=O)[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C,372.50500000000017,4.266700000000004,60.440000000000005,4,0,50,0.2342324,5.7198815,50
C[C@H](CCC(=O)O)[C@H]1CCC2C3C(CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@@H]3O,392.58000000000015,4.477900000000006,77.76,3,3,143,0.5846976,5.2360363,143
C[C@]12CCC(=O)C=C1CCC1C2[C@@H](O)C[C@@]2(C)C1CC[C@]2(O)C(=O)CO,362.46600000000007,1.7815999999999996,94.83000000000001,5,3,4,0.10315539,6.1095786,4
CC[C@@H]1OC(OC(c2cnc[nH]2)C(NC(=O)c2nc(C(CC(N)=O)NCC(N)C(N)=O)nc(N)c2C)C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc2nc(-c3nc(C(=O)NCCCCN=C(N)N)cs3)cs2)C(C)O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]2O)[C@@H](C)[C@@H]1C,1419.6139999999998,-4.949880000000025,630.78,29,19,100,4.0894456,5.4139185,100
CN1CC(CNC(=O)OCc2ccccc2)C[C@H]2c3cccc4c3c(cn4C)CC21,403.5260000000001,4.064700000000003,46.5,4,1,440,1.9201266,3.4590166,440
C[C@]12C=CC(=O)C=C1CCC1C3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,394.4390000000001,0.6205000000000003,115.06000000000002,6,4,1,-0.08563697,6.8631334,1
CO[C@H]1[C@H](O)[C@@H](O[C@H]2CC[C@]3(C=O)C4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)C4CC[C@@H]3C2)O[C@@H](C)[C@@H]1O,548.6730000000003,2.2892000000000006,131.75,9,3,142,0.9577814,5.9342833,142
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,410.4570000000001,1.8437,94.83000000000001,5,3,1,-0.060519423,6.850392,1
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4C2(CCN3CC2CC2)[C@H]1O5,341.407,1.5253999999999994,70.00000000000001,5,2,40,0.21722898,3.1674361,40
CC1(C)C2CC[C@]3(C)C(C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O,470.6940000000003,6.412600000000007,74.6,3,2,21,-0.22705257,5.9399147,21
COc1ccc2c(c1)[C@]13CCCC[C@H]1[C@H](C2)N(C)CC3,271.40400000000005,3.3834000000000026,12.47,2,0,83,0.5421778,2.8620248,83
CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3C(=O)C[C@@]21C,402.48700000000025,2.5606000000000004,97.74000000000001,6,1,4,0.08008027,6.1092668,4
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CCCC(N)C(=O)O)C2SC1,415.42400000000015,-1.1296999999999966,176.32999999999998,8,4,90,7.2858706,9.67563,90
COc1ccc2c3c1O[C@H]1[C@@H](O)C=CC4[C@@H](C2)N(C)CC[C@@]341,299.37,1.5010999999999997,41.93000000000001,4,1,35,0.35491762,3.0372322,35
NC(COCc1ccccc1)C(=O)O,195.218,0.6151,72.55,3,2,439,6.146348,-0.20555902,439
CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(=O)CCC12,312.40900000000005,4.037100000000003,43.370000000000005,3,0,47,0.09687278,5.0450892,47
CSCCC(N)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,409.55200000000013,1.4098000000000017,121.52,5,4,20,6.8146954,-0.055828944,20
Cl.O=c1[nH]oc2c1CCNC2,176.603,0.03540000000000004,58.03,3,2,141,3.0157259,1.8328718,141
CC(N)C(=O)NC(Cc1ccccc1)C(=O)O,236.271,0.14570000000000022,92.42,3,3,438,6.7591605,-0.058602374,438
CCN1C[C@@]2(COC)C3[C@@H](OC)[C@H]4[C@@H]1[C@]3(C(OC)C[C@H]2O)C1C[C@@]2(O)[C@H](OC(=O)c3ccccc3)C1[C@]4(OC(C)=O)[C@@H](O)[C@@H]2OC,645.7460000000002,0.6481000000000025,153.45000000000002,12,3,437,1.6473265,2.2909412,437
CC(=O)NC1SCCC1=O,159.20999999999998,0.1545999999999999,46.17,3,1,436,4.734523,2.1709979,436
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21.O=C(O)C(O)C(O)C(=O)O,448.5410000000001,2.3644,121.54000000000002,7,4,140,0.48381573,-0.86379427,140
CC(CNCCc1ccc(O)c(O)c1)Cc1cccc(O)c1,301.38599999999997,2.814300000000001,72.72,4,4,130,4.6162043,-2.6431084,130
CC(=O)O.NC(N)=N/N=C\c1c(Cl)cccc1Cl,291.13800000000003,1.6916,114.05999999999999,3,3,139,5.556289,-0.43599778,139
NC(N)=NCCC[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,337.38000000000005,-1.114999999999997,177.04999999999998,5,6,105,6.648379,0.0320753,105
N#C/C(=C\c1cccc(O)c1)C(=O)O,189.16999999999996,1.3837799999999998,81.32,3,2,435,4.3697677,-2.5052438,435
CCC(C)C(N)C(=O)N1CCCC1C(=O)NC(C(=O)O)C(C)CC,341.4520000000001,0.9663000000000019,112.73,4,3,434,2.7772017,2.6497707,434
CC(=O)O.CN=C(N)NCCCC(N)C(=O)O,248.283,-1.196499999999997,151.03,4,5,138,6.289297,0.3503533,138
CNC(C)(C)Cc1ccccc1.O=S(=O)(O)O,261.34299999999996,1.5743,86.63000000000001,3,3,137,5.1232367,-0.124563254,137
CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O.Cl.Cl,428.7910000000001,6.0228000000000055,48.39,4,2,136,3.1146085,-1.7194961,136
COC(=O)C1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,354.45,2.6471000000000005,65.56,4,2,19,0.93883926,1.7501761,19
CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)CC[C@]5(C)C4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,436.5200000000002,2.498700000000001,93.06,6,2,135,0.062977776,6.47417,135
CN1C2CC[C@H]1CC(OC(=O)C(O)c1ccccc1)C2,275.348,1.8884000000000003,49.769999999999996,4,1,98,1.8141825,2.3425052,98
CCN1CCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O.[Na+],539.5460000000003,-4.570999999999994,159.26,8,2,41,7.132422,6.7506566,41
CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)C(CCC3C[C@@H](O)CC(=O)O3)[C@H]21,390.5200000000002,3.9495000000000036,72.83000000000001,5,1,134,2.1467886,5.8414288,134
CO[C@@]12[C@@H]3NC3CN1C1=C(C(=O)C(N)=C(C)C1=O)[C@@H]2COC(N)=O,334.33200000000005,-1.6511999999999976,146.89000000000001,8,3,433,7.335516,9.3752365,433
CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,434.50400000000013,2.4188000000000005,93.06000000000002,6,2,37,-0.0035290946,6.751281,37
CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)[C@]2(C(=O)CCl)O1,454.9660000000002,3.889300000000003,72.83,5,1,432,-0.0075121806,6.726916,432
N=C1C=CC(=C(c2cccc(N)c2)c2cccc(N)c2)C=C1.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,675.7410000000001,8.190070000000008,190.95000000000002,7,7,431,4.8051085,-0.87434465,431
CNC[C@@H](O)c1ccc(O)c(O)c1.O=C(O)C(O)C(O)C(=O)O,333.29300000000006,-1.7719999999999998,187.77999999999997,8,8,133,5.0199265,-3.1146088,133
CC(=O)[C@H]1CCC2C3C[C@H](C)C4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@@]21C,344.49500000000006,3.9403000000000032,54.37,3,1,430,0.35334432,5.729787,430
C[C@]12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CC[C@H]2O,352.45200000000006,3.0852000000000013,83.83,4,2,110,0.021405963,5.038908,110
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,472.44600000000014,2.0127,141.36,6,4,1,-0.13605556,6.9216714,1
O=C(O)/C=C/C(=O)O.O=C1CCCN1CC#CCN1CCCC1,322.361,0.4198000000000005,98.15000000000002,4,2,132,2.603228,1.0134647,132
CCCCC(=O)O[C@H]1CCC2C3CCc4cc(O)ccc4C3CC[C@@]21C,356.50600000000003,5.350300000000006,46.53,3,1,45,0.06973492,5.0172744,45
C[N+]1(C)C2CC(OC(=O)[C@@H](CO)c3ccccc3)CC1C1OC12,318.393,1.0626999999999995,59.06,4,1,46,1.8746647,2.4970684,46
O=C1CC2OCC=C3CN4CC[C@]56c7ccccc7N1C5[C@H]2[C@H]3CC46,334.41900000000004,2.0925,32.78,3,0,429,1.420967,2.2750547,429
C[C@H]1CC2C([C@@H](O)C[C@@]3(C)C2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,374.47700000000015,1.8036000000000003,94.83,5,3,428,0.10487245,6.3188667,428
C=NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccccc1,361.4230000000001,1.0599999999999994,99.07000000000001,5,2,11,7.192581,6.790545,11
C[C@]12CCC(=O)C=C1CCC1C2[C@@H](O)C[C@@]2(C)C1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,462.53900000000027,2.1973000000000007,138.20000000000002,7,3,4,0.16537178,6.1093035,4
CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3[C@@H](O)C[C@@]21C,402.48700000000014,2.1284000000000005,100.9,6,2,4,0.10275077,6.193375,4
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O,461.5000000000002,0.09420000000000067,148.14999999999998,6,4,41,7.21528,6.7637186,41
CCCC1O[C@@H]2CC3C4CCC5=CC(=O)C=CC5(C)C4[C@@H](O)CC3(C)[C@]2(C(=O)CO)O1,430.5410000000002,2.716800000000001,93.06,6,2,427,0.07738736,6.427272,427
CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2.O=C(O)/C=C\C(=O)O,456.56400000000025,4.543900000000003,98.15000000000002,6,2,131,0.4827006,-0.7884001,131
CC[C@@]1(O)C[C@H](OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,811.878,3.1577000000000006,217.04999999999995,16,4,42,2.2960901,6.7465296,42
CCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C,328.452,4.570100000000005,46.53,3,1,45,0.06734938,5.070079,45
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,462.51300000000015,-0.22559999999999986,150.54,10,3,43,7.200721,9.559113,43
C[C@]12CCC3c4ccc(O)cc4CCC3C1CC[C@@H]2OC(=O)CCC1CCCC1,396.5710000000002,6.130500000000008,46.53,3,1,45,0.04788146,5.0414944,45
CCCC(=O)Nc1ncnc2c1ncn2C1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1OC(=O)CCC,469.3910000000003,1.6899999999999993,163.99,11,2,426,5.0922327,5.439043,426
CCN1CCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,517.5640000000003,-0.24029999999999757,156.42999999999998,7,3,44,7.189777,6.78598,44
CC1(C)C2CC[C@]3(C)C(C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1OC(=O)CCC(=O)O,570.7670000000005,6.828300000000007,117.97000000000001,5,2,21,-0.14710292,5.939915,21
O[N+]1=CC=CCC1=S.On1ccccc1=S.[Zn],320.73400000000004,2.19859,48.400000000000006,5,2,425,1.3990662,-0.88511443,425
O=C(O)c1ccccc1[O-].[Na+],160.10399999999998,-2.5375999999999994,60.36,2,1,424,5.0689116,-1.2723926,424
CN1C2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1OC21,303.35799999999995,0.9180999999999993,62.3,5,1,7,1.8017889,2.401202,7
CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1CC1C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,502.57900000000035,3.5238000000000023,99.13000000000001,7,1,423,-0.025646485,6.830172,423
CC(CNCCc1ccc(O)c(O)c1)Cc1cccc(O)c1.Cl,337.8469999999999,3.2361000000000026,72.72,4,4,130,4.554778,-2.54666,130
CSCCC(NC=O)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,437.5620000000001,1.197100000000001,124.6,5,4,20,6.9204335,0.06145463,20
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,494.5750000000003,3.4407000000000023,100.9,6,2,129,-0.047016114,6.842688,129
NC1C[C@H]1c1ccccc1,133.19399999999996,1.5012,26.02,1,1,106,1.8005621,1.3779657,106
CC(CNC(=O)c1ccccc1)C(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,623.7180000000003,4.035800000000003,128.23,8,2,422,-0.12837124,6.8167205,422
NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+],672.9580000000001,-0.3780000000000004,95.61,5,2,128,6.3216667,-0.13713059,128
CC1(C)S[C@@H]2C(N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)[O-].[K+],427.5670000000001,-2.9195999999999964,92.78,6,1,113,7.3451676,6.840947,113
Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,401.4440000000002,1.8953199999999997,112.74,6,2,6,7.542226,6.7814727,6
N=C1C=CC(=C(c2cccc(N)c2)c2cccc(N)c2)C=C1,287.36600000000004,3.7986700000000013,75.89,3,3,421,4.6821194,-0.9930926,421
C[C@@]1(C(=O)O)CC[C@]2(C)CC[C@]3(C)C4=CC=C5C=C(O)C(=O)C=C5[C@]4(C)CC[C@@]3(C)[C@@H]2C1,436.59200000000027,6.307600000000006,74.6,3,2,420,-0.15653612,6.0223494,420
Cl.NCCNC(=O)c1ccc(Cl)cc1,235.11399999999998,1.4502999999999997,55.120000000000005,2,2,127,4.7413745,-0.22713478,127
CC(CC(=O)O)(CC(=O)O)C(=O)O,190.15099999999998,0.026699999999999613,111.89999999999999,3,3,419,5.226082,1.2650377,419
C[C@]12CCC3c4ccc(OC(=O)CCC(=O)O)cc4CCC3C1CCC2=O,370.44500000000016,3.8820000000000023,80.67,4,1,47,0.05857105,5.0309944,47
CCC1(CCC(C)C)C(=O)[N-]C(=O)NC1=O.[Na+],248.25799999999995,-1.0268999999999986,77.34,3,1,418,3.4811938,2.0176098,418
C[C@@H]1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O,448.38000000000005,0.4887000000000004,190.27999999999997,11,7,126,4.0205455,4.0124044,126
CN(C)CCCO[C@H]1[C@@H](C(O)CO)OC2OC(C)(C)O[C@@H]21,305.371,-0.44709999999999916,80.62,7,2,84,0.86077684,-0.6731233,84
C=CCN1CC[C@]23c4c5ccc(O)c4OC2C(=O)CC[C@@]3(O)[C@H]1C5,327.37999999999994,1.3013999999999997,70.00000000000001,5,2,40,0.24869412,3.1426294,40
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,483.51900000000023,-7.32500000000001,288.3999999999999,15,11,0,3.7610288,5.8553233,0
CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](OC3C[C@H](OC)C(O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,873.0900000000001,5.377400000000005,170.06,14,3,417,2.1330576,6.572469,417
N=C(N)N.O=C(O)O,121.09599999999998,-0.9390299999999998,133.42000000000002,2,5,416,5.4359117,1.6800171,416
CC(C)[N+]1(C)C2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,332.464,2.8541000000000016,46.53,3,1,125,1.854728,2.4639413,125
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,608.5490000000007,-1.0897000000000003,238.19999999999996,15,8,415,3.8837733,4.274869,415
CC1CCC2(OC1)OC1CC3C4CC[C@H]5C[C@@H](O)CC[C@]5(C)C4CC(=O)[C@]3(C)C1C2C,430.6290000000003,4.972800000000005,55.760000000000005,4,1,414,0.5296077,5.362845,414
COC(=O)C(C)C[N+](C)(C)C,160.23699999999997,0.5016999999999998,26.3,2,0,77,6.5107927,1.5663257,77
COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)C(O)C(O)C(=O)O,417.4550000000001,-0.5093999999999976,165.77999999999997,8,6,124,5.9877434,-2.8208473,124
CCc1cn(C2OCC(O)C2CO)c(=O)[nH]c1=O,256.258,-1.4027999999999992,104.55000000000001,6,3,413,4.7609634,5.142597,413
C[N+]1(C)C2CC[C@H]1CC(OC(=O)C(O)c1ccccc1)C2,290.38300000000004,2.033,46.53,3,1,123,1.8742535,2.399302,123
CC(=O)O[C@]1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)C3CC[C@@]21C,416.9450000000002,4.607600000000004,60.440000000000005,4,0,108,0.029384976,5.9255376,108
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)C(O)[C@H](O)C3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,612.5810000000007,-1.342,245.28999999999996,15,9,412,3.8627849,4.4766035,412
CC(N)C(O)c1cccc(O)c1.O=C(O)C(O)C(O)C(=O)O,317.29400000000004,-1.3497999999999988,181.54,7,7,122,4.3744574,-2.840474,122
COC(=O)/C(=C1\OC(=O)C(c2ccccc2)C1=O)c1ccccc1,322.31600000000003,2.4804000000000004,69.67,5,0,411,3.9050078,1.9034938,411
C[C@H](CCC(=O)[O-])[C@H]1CCC2C3C(=O)CC4CC(=O)CC[C@]4(C)C3CC(=O)[C@@]21C.[Na+],424.51300000000026,-0.25739999999999585,91.34,5,0,121,0.6097356,5.161405,121
CCCCCCCCCCCCOS(=O)(=O)O.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1000.3400000000001,5.512300000000013,257.51,17,6,3,2.2482505,6.7144723,3
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],516.4100000000002,-5.243299999999994,147.02,8,2,1,-0.16290809,6.9416714,1
CC(=O)[C@@]1(O)CCC2C3C[C@H](C)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,376.4680000000001,2.9233000000000016,74.6,4,2,410,0.009518277,6.70553,410
CN[C@@H]1C(O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,447.53300000000024,-3.851499999999994,213.72000000000003,12,8,95,3.7287576,5.8243947,95
CN[C@@H]1[C@H](OC2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,581.5800000000003,-8.161100000000014,336.42999999999995,15,12,17,3.9186547,5.483218,17
